event_id,signal_date,source_sector,destination_sector,confirmation_days,source_score,destination_score,score_spread,source_score_change_5d,destination_score_change_5d,source_return_5d,destination_return_5d,source_return_20d,destination_return_20d,source_turnover_acceleration,destination_turnover_acceleration,source_breadth_above_20d,destination_breadth_above_20d,source_institutional_flow,destination_institutional_flow,average_correlation_20d,source_sector_label,destination_sector_label
127,2023-05-10,computing,finance,3,0.35428571428571426,0.9685714285714285,0.6142857142857143,-0.29571428571428576,0.2857142857142857,-0.011591145993172569,0.015290375005374002,-0.033003427007753716,0.019921017011270137,-0.3054855301990641,0.0005843323316295224,0.3399014778325123,0.7727272727272727,-0.024379881122564142,0.1352056943453363,0.8177697756179597,資訊/通訊,金融
128,2023-05-30,biotech,semiconductor,3,0.2,1.0,0.8,-0.06285714285714283,0.34857142857142864,-0.01754378417561364,0.019033350920745207,-0.04270469719088055,0.03736412177263737,-0.3201773655565807,0.25094235008916144,0.32558139534883723,0.803921568627451,-0.01810845369592937,0.009175402992243016,0.7905019207055709,生技醫療,半導體
129,2023-06-19,finance,semiconductor,3,0.24428571428571427,0.8642857142857143,0.6200000000000001,-0.3271428571428571,0.12428571428571433,-0.0033670245081098837,0.011345250824195796,-0.0035460929435150446,0.06727834167459346,-0.030796857084742335,0.06661567160274084,0.6086956521739131,0.693069306930693,,,0.4602594278209407,金融,半導體
130,2023-06-27,shipping,traditional,3,0.2757142857142857,0.8,0.5242857142857144,-0.5157142857142858,0.14142857142857157,-0.025076856262396918,-0.014893496044411814,-0.0024803176724151887,0.0328467650441453,-0.1841734866265537,-0.12652557997396796,0.4,0.47911547911547914,,,0.35906086741535675,航運,傳產/其他
131,2023-07-20,traditional,finance,3,0.34285714285714286,0.9257142857142857,0.5828571428571429,-0.1414285714285714,0.12142857142857155,0.009208077772925538,0.024038486877026255,-0.011943466887682885,0.01837986261129032,-0.07772822369652976,0.17745548137311606,0.41849148418491483,0.875,-0.0071985203890555976,0.13433602365786498,0.7803149995763882,傳產/其他,金融
132,2023-08-08,computing,finance,3,0.30428571428571427,0.8714285714285713,0.5671428571428571,-0.14285714285714285,-0.07857142857142874,-0.029126232778776906,-0.007251910240260284,-0.023885444257464417,0.038358322282649016,-0.25594486927121574,0.003431460819079246,0.29533678756476683,0.5416666666666666,-0.0414715928071525,-0.1092977209305139,0.7565786392693937,資訊/通訊,金融
133,2023-08-10,biotech,finance,3,0.39999999999999997,0.9171428571428573,0.5171428571428573,-0.20857142857142857,0.01000000000000012,-0.03286379721426802,0.002874601308040625,-0.011982717013045985,0.02617504762598577,-0.33817434697402504,-0.14792479809328712,0.17073170731707318,0.6666666666666666,,,0.7118811997270645,生技醫療,金融
134,2023-09-20,semiconductor,shipping,3,0.26285714285714284,1.0,0.7371428571428571,-0.14,0.5214285714285714,-0.010170614685872548,0.04460368218124944,0.015604638201060395,0.053557910602004544,-0.11810344810459356,1.037423167791812,0.4230769230769231,0.7,-0.03381474223644487,-0.003734771347335105,0.705191139928454,半導體,航運
135,2023-10-04,shipping,electronics,3,0.38142857142857145,0.8099999999999999,0.4285714285714285,-0.3214285714285715,0.07285714285714284,-0.018184320639546225,0.0036618709600052535,0.001680716475889632,-0.012506096634203212,-0.3456720448917058,-0.23808460136137338,0.25,0.44285714285714284,-0.0432656957883775,-0.013496818496853696,0.5044926141103928,航運,電子零組件
136,2023-10-13,traditional,finance,3,0.2757142857142857,0.8728571428571429,0.5971428571428572,-0.31999999999999995,0.42714285714285716,0.002100905392971031,0.030617974240819024,-0.00500001907348635,0.0,-0.04105748597974446,0.09211285345990916,0.3857493857493858,0.7692307692307693,-0.015355215340559978,0.09157536565952368,0.806745174248355,傳產/其他,金融
137,2023-11-07,biotech,finance,3,0.37,0.7957142857142857,0.4257142857142857,-0.4257142857142857,0.042857142857142816,0.02526025675136223,0.02955668637776032,-0.010724525526371542,0.01129950581181749,-0.3207209035247828,-0.16066857234497334,0.7272727272727273,0.8888888888888888,0.07036729500474277,0.16532296378000486,0.7247002493768792,生技醫療,金融
138,2023-11-24,shipping,electronics,3,0.2542857142857143,0.9214285714285714,0.667142857142857,-0.5128571428571427,0.30428571428571427,-0.0021368379543227345,0.02297727719549314,0.046403743723637536,0.06850072559109288,0.02825617420893667,0.17815376089229273,0.7368421052631579,0.8695652173913043,0.015015762200368725,0.02551777134684908,0.7117534175885255,航運,電子零組件
139,2023-12-08,semiconductor,shipping,3,0.38714285714285707,0.9428571428571428,0.5557142857142858,-0.06714285714285717,0.17571428571428582,-0.007331441286369089,0.027027111837921725,0.07006376133050174,0.08922551383947486,-0.14102156396436571,0.7167665312672018,0.7428571428571429,1.0,-0.0241443698315149,-0.015616054647954888,0.6546772672891811,半導體,航運
140,2024-01-02,biotech,finance,3,0.17857142857142855,0.8642857142857143,0.6857142857142857,-0.09714285714285714,0.4085714285714286,0.005835015432925417,0.01412869142676798,-0.03165670661563891,0.010865242171081535,-0.3612306162736465,-0.14774632258319642,0.425,0.7407407407407407,,,0.6121137659973055,生技醫療,金融
141,2024-01-08,semiconductor,shipping,3,0.1957142857142857,1.0,0.8042857142857143,-0.49571428571428566,0.6328571428571429,-0.028708103765701654,0.030710269853215566,-0.013123381254916633,0.006896623392327772,-0.28005731147756396,0.15169942361465982,0.34285714285714286,0.6666666666666666,-0.03866591124338374,-0.003967211407815886,0.670567306886181,半導體,航運
142,2024-01-08,electronics,shipping,3,0.27999999999999997,1.0,0.72,-0.20857142857142857,0.6328571428571429,-0.020205565227516098,0.030710269853215566,-0.014259465064212606,0.006896623392327772,-0.24073620770818382,0.15169942361465982,0.33098591549295775,0.6666666666666666,-0.017809881943210815,-0.003967211407815886,0.6682902797459938,電子零組件,航運
143,2024-01-26,shipping,electronics,3,0.15714285714285714,0.9428571428571428,0.7857142857142857,-0.09285714285714283,0.08428571428571419,-0.0020704451616271324,0.011890564701957707,-0.047846897008171685,-0.012720517333739079,-0.6468487673566997,-0.0676915580914238,0.09523809523809523,0.5394736842105263,-0.045451350942250036,-0.001988768567910103,0.39086105470035076,航運,電子零組件
144,2024-03-12,computing,finance,3,0.26285714285714284,0.9500000000000001,0.6871428571428573,-0.3528571428571428,0.26428571428571435,-0.024509671012892253,0.03283581708792549,0.04042811049224282,0.062367832054747385,-0.03388121410185385,0.44689312406550696,0.47368421052631576,0.9629629629629629,,,0.7330540390086037,資訊/通訊,金融
145,2024-03-28,shipping,finance,3,0.20714285714285713,0.8771428571428571,0.6699999999999999,-0.24571428571428572,0.17714285714285705,-0.00793649065672164,0.005899710690007165,-0.02500006118019038,0.05985918742098906,-0.3684638507230743,-0.19875560389514935,0.5263157894736842,0.8518518518518519,-0.04855439570108175,0.0358507068452114,0.42902284399923624,航運,金融
146,2024-04-17,semiconductor,shipping,3,0.22285714285714286,0.8471428571428571,0.6242857142857142,-0.3699999999999999,0.4757142857142857,-0.04489797759249614,-0.010135216594390095,-0.016806862447980908,0.0,-0.03145166559269197,0.46875008919894334,0.2761904761904762,0.42105263157894735,-0.03338718736130281,0.07090547407964314,0.84831563981657,半導體,航運
147,2024-04-25,computing,shipping,3,0.19714285714285712,1.0,0.8028571428571429,-0.13428571428571434,0.33857142857142863,-0.020746887091086075,0.0182184190297332,-0.033194999265511504,0.039534901463708305,-0.21728880107357496,0.4847647008257321,0.25380710659898476,0.8421052631578947,-0.029483976654710847,0.0463718113602557,0.7869899921571494,資訊/通訊,航運
148,2024-05-07,biotech,finance,3,0.23857142857142855,0.9685714285714285,0.73,-0.12714285714285717,0.29000000000000004,-0.0031645208991599727,0.012778812496342273,-0.02816892680188665,0.05106817998171387,-0.2983133626124299,0.054897663474628655,0.5675675675675675,0.9642857142857143,-0.024344530321248517,0.13607920113330854,0.7309046644788784,生技醫療,金融
149,2024-05-14,electronics,shipping,3,0.3271428571428571,0.9714285714285714,0.6442857142857144,-0.33428571428571424,0.29714285714285715,-0.010471351033823795,0.05346286773800757,0.002178444335531049,0.11363639136103187,-0.18116509526364488,1.016929288028567,0.5590062111801242,0.8947368421052632,0.0006404958419780606,0.00900515994851861,0.7808327616223317,電子零組件,航運
150,2024-05-29,finance,semiconductor,3,0.2057142857142857,0.8685714285714285,0.6628571428571428,-0.38857142857142857,-0.0814285714285714,-0.021052675746275118,0.014099817605490617,0.019480573301831283,0.06544895968550857,-0.18484792830053054,0.06341836911324461,0.2413793103448276,0.88,-0.057287148492513575,0.028352934085136443,0.4636540974877057,金融,半導體
151,2024-07-01,semiconductor,biotech,3,0.23999999999999996,0.9857142857142858,0.7457142857142858,-0.5614285714285714,0.3542857142857144,-0.0020972271526042974,0.014160652757640668,0.00846118355072878,0.05260927610210031,-0.19503257173819188,0.09542535197932878,0.53,0.7857142857142857,-0.02069533814258468,0.028204468215186476,0.6839371895977608,半導體,生技醫療
152,2024-07-26,computing,finance,3,0.4,0.9357142857142857,0.5357142857142857,-0.3314285714285714,0.19000000000000006,-0.07263473587915575,-0.02798509011514483,-0.04149791076563403,0.021153829963446613,-0.20609420136560075,0.10256196672656959,0.225,0.25925925925925924,-0.030652109757476738,0.027912233645349352,0.8098927937450141,資訊/通訊,金融
153,2024-08-08,electronics,shipping,3,0.36714285714285716,0.8542857142857143,0.48714285714285716,-0.3199999999999999,0.2857142857142858,-0.10959238870170263,-0.0561556734289293,-0.13192759993767483,-0.06332548299995333,-0.13287083777158448,0.035681499315528775,0.07228915662650602,0.15,0.006838915267411752,-0.008117231892594912,0.9297293678667146,電子零組件,航運
154,2024-08-21,shipping,electronics,3,0.3828571428571428,0.8828571428571428,0.5,-0.12428571428571433,0.24285714285714277,0.0035460571989580636,0.03148149619154217,-0.005000009965896668,-0.003012048192771122,-0.35985197076359643,-0.16224312844825584,0.47619047619047616,0.7300613496932515,0.050476702166493165,0.03858416468556189,0.9154547780121286,航運,電子零組件
155,2024-09-13,electronics,computing,3,0.2685714285714285,0.8285714285714285,0.56,-0.15571428571428575,0.31999999999999995,0.002270159574603303,0.011050070981617699,-0.03560233844483346,-0.004595828767545496,-0.2961537727437132,-0.13353374328284556,0.2716049382716049,0.38235294117647056,-0.0017937588704860128,0.013455,0.8545734412818086,電子零組件,資訊/通訊
156,2024-10-14,biotech,semiconductor,3,0.29857142857142854,0.9214285714285715,0.622857142857143,-0.5357142857142856,0.5471428571428572,-0.02464788732394363,0.004815085092817362,0.032646151435349546,0.04469496314731458,-0.3186069219468889,-0.08014234033368317,0.24390243902439024,0.5098039215686274,-0.06309188839430169,-0.005204940901824417,0.7021620424076002,生技醫療,半導體
157,2024-11-14,computing,shipping,3,0.3414285714285714,1.0,0.6585714285714286,-0.13,0.04285714285714293,-0.05063297309390591,0.003590677921005092,-0.04984418204531793,0.033333278997829785,-0.04927921772783983,0.33139263343471503,0.1902439024390244,0.5714285714285714,-0.06418141916605705,-0.004731138860168572,0.7183767534189777,資訊/通訊,航運
158,2024-12-03,shipping,finance,3,0.3985714285714285,1.0,0.6014285714285714,-0.2971428571428572,0.352857142857143,-0.02197793592907271,0.008423579250094848,0.002638521588197884,0.016771659903372815,-0.23432431717409663,-0.05732324768763314,0.3333333333333333,0.9166666666666666,-0.12016192780319468,0.11168420831729228,0.6181496732054468,航運,金融
159,2025-02-04,shipping,finance,3,0.3014285714285714,0.7928571428571428,0.49142857142857144,-0.5757142857142857,0.1528571428571429,-0.034567970789016966,0.0,-0.04532558341845583,-0.000645136222975129,-0.2453692646627369,0.04022601238105494,0.10526315789473684,0.375,-0.11099630499621616,-0.011510837988615897,0.6318364610447994,航運,金融
160,2025-02-18,finance,shipping,3,0.24999999999999997,0.82,0.57,-0.25857142857142856,0.52,0.011538421005374166,0.054844606182027134,0.03716213433924631,0.05677660028301412,-0.011045537272011519,0.37930187956898065,0.92,0.8421052631578947,0.004768857119275943,0.0634390866283698,0.5739780585310919,金融,航運
161,2025-03-11,electronics,shipping,3,0.35285714285714287,0.9342857142857143,0.5814285714285714,-0.16714285714285715,0.010000000000000009,-0.03286387195110729,-0.006152848404465783,-0.012396725741299686,0.0713322460646747,-0.21703069220700022,-0.01233848736121107,0.22580645161290322,0.7,-0.041147747846601294,0.049439157823633645,0.7470923388084402,電子零組件,航運
162,2025-04-17,biotech,shipping,3,0.3471428571428571,0.8971428571428571,0.55,-0.30785714285714294,0.32500000000000007,0.03665517799935203,0.06430253015723808,-0.16374268184277285,-0.1131801731147789,-0.20497932343027025,0.2916080004986188,0.02564102564102564,0.1,,,0.9504653644423596,生技醫療,航運
163,2025-05-19,traditional,shipping,3,0.2957142857142857,0.9857142857142858,0.6900000000000001,-0.19285714285714284,0.6142857142857143,-0.001728415581649545,0.06604721337208086,0.06771973921937247,0.10470856474386558,0.06527302551444947,0.9354316649361168,0.7464454976303317,0.95,-0.01127484970123815,0.027490940492962117,0.8763721628151466,傳產/其他,航運
164,2025-06-26,shipping,finance,3,0.14285714285714285,0.7857142857142857,0.6428571428571428,-0.5042857142857142,-0.11571428571428577,-0.014209512007794745,0.007984023957211539,-0.031204905386567172,0.021197073639506403,-0.23175187237002937,0.2364556851455677,0.15789473684210525,0.7931034482758621,-0.06274117914459895,0.009116206699830659,0.4506656686819636,航運,金融
165,2025-07-04,biotech,finance,3,0.1757142857142857,1.0,0.8242857142857143,-0.10999999999999999,0.17142857142857149,-0.01478747087141652,0.0,-0.02320446205487059,0.02611937172527168,-0.25464263394545084,-0.06441596295434326,0.21621621621621623,0.6896551724137931,-0.04901615298445894,0.03263155241339987,0.8805661098761092,生技醫療,金融
166,2025-07-24,computing,biotech,3,0.19,0.9042857142857142,0.7142857142857142,-0.1542857142857143,0.25142857142857145,-0.007836976558019182,0.008849587819209415,0.0048076876341538455,0.02198024315682412,-0.07818503818967293,0.19251944084440775,0.6060606060606061,0.8205128205128205,-0.02147589394976942,0.04579213171464004,0.8041624465904889,資訊/通訊,生技醫療
167,2025-08-06,shipping,semiconductor,3,0.17857142857142855,0.9071428571428571,0.7285714285714286,-0.6028571428571428,0.11857142857142855,-0.0019268263175000744,0.020257905288780576,0.0199777872472513,0.0765370654408446,-0.23904196820910106,0.013447024156171938,0.5789473684210527,0.8316831683168316,,,0.5621888920724117,航運,半導體
168,2025-08-18,electronics,shipping,3,0.2828571428571428,0.8814285714285713,0.5985714285714285,-0.16285714285714292,0.23571428571428565,0.015832363365337332,0.028520540683373508,0.024786387017905365,0.0665434822616573,0.05697003086870933,0.17113541031240742,0.6418918918918919,0.8421052631578947,0.015135678569854382,0.14679618688804175,0.8021248984093111,電子零組件,航運
169,2025-09-12,traditional,semiconductor,3,0.3742857142857143,0.907142857142857,0.5328571428571427,-0.16571428571428565,0.42285714285714276,-0.015010236635491725,0.007169707237403955,0.0,0.028103816941645876,-0.09074628744860858,0.08445263185720686,0.4441747572815534,0.5961538461538461,-0.0247300045590095,-0.00523528770704591,0.7523145067663096,傳產/其他,半導體
170,2025-09-19,biotech,semiconductor,3,0.27428571428571424,0.8957142857142858,0.6214285714285716,-0.2628571428571429,-0.011428571428571233,-0.0030074729058975347,0.02077152890762579,0.015313934965782261,0.056790189940282954,-0.2725144254053269,-0.046424631839687036,0.4594594594594595,0.6285714285714286,,,0.6427054836620154,生技醫療,半導體
171,2025-09-30,computing,finance,3,0.2785714285714285,1.0,0.7214285714285715,-0.22142857142857142,0.38142857142857134,-0.01904759379883114,0.011965825007512088,-0.020805709863611965,0.03623188272257338,-0.2240699062954804,0.07027755114154188,0.33905579399141633,0.7931034482758621,-0.01757726527628669,0.023830971219496153,0.7888073255889049,資訊/通訊,金融
172,2025-11-06,semiconductor,finance,3,0.3057142857142857,0.9685714285714285,0.6628571428571428,-0.5371428571428571,0.29714285714285715,-0.026985196270998713,0.0036741933803537963,-0.027941168894261403,0.007989794136211481,-0.2105421405464442,-0.06786472651983694,0.3076923076923077,0.6071428571428571,-0.03787342536211737,0.10445440031717566,0.598826711274112,半導體,金融
173,2025-11-13,shipping,finance,3,0.14285714285714285,1.0,0.8571428571428572,-0.3385714285714286,0.03142857142857147,-0.01953500539978492,0.0036799659898714143,-0.034814936370883176,0.004890074686942358,-0.25210933872939817,0.03977072022393102,0.3,0.6071428571428571,-0.08419297932207365,0.0887611024219069,0.3450477647332939,航運,金融
174,2025-11-18,computing,finance,3,0.2971428571428571,0.9214285714285714,0.6242857142857143,-0.1771428571428571,-0.07857142857142863,-0.045755153165496665,-0.0179441997648237,-0.07694920038136221,-0.010031979711055738,-0.0663020344328401,0.11021644531475983,0.15948275862068967,0.25,-0.003131189280846704,-0.003857093423792632,0.757031798701559,資訊/通訊,金融
175,2025-11-18,electronics,finance,3,0.1742857142857143,0.9214285714285714,0.7471428571428571,-0.29999999999999993,-0.07857142857142863,-0.046336238258090856,-0.0179441997648237,-0.07378337059100804,-0.010031979711055738,-0.12681424018895637,0.11021644531475983,0.1342281879194631,0.25,-0.04575961320433512,-0.003857093423792632,0.7594139264695778,電子零組件,金融
176,2025-12-12,shipping,finance,3,0.26857142857142857,0.8685714285714285,0.6,-0.5114285714285713,-0.03285714285714292,-0.02448558720782279,0.01234572649498844,0.01578012041312804,0.020746887638410483,-0.21957599390281163,-0.08835459610924812,0.45,0.8620689655172413,-0.14837169405292044,0.14232938817753318,0.7000495345637022,航運,金融
177,2026-01-09,computing,biotech,3,0.3857142857142857,0.95,0.5642857142857143,-0.26142857142857134,0.37,-0.0036992606998552113,0.02034455188106532,0.012241969638181471,0.043614177659313635,0.16986982165160835,0.3266609322999936,0.5675675675675675,0.775,-0.011945516764799428,-0.00046545725916171234,0.7534514924862047,資訊/通訊,生技醫療
178,2026-01-14,finance,biotech,3,0.17857142857142855,0.8328571428571429,0.6542857142857144,-0.07,-0.04142857142857148,-0.0010080993412015515,0.015676298035705694,0.005133050291901919,0.046890298147324705,-0.1536116528685918,0.3158329250474773,0.32142857142857145,0.8,,,0.062333030714090513,金融,生技醫療
179,2026-02-02,electronics,traditional,3,0.36428571428571427,0.7414285714285713,0.37714285714285706,-0.10999999999999999,-0.040000000000000036,-0.05194806599331592,-0.05107530878794453,-0.009638554216867434,0.016541330437911173,-0.14698947426337283,-0.05562711298988543,0.23841059602649006,0.2800982800982801,-0.041032387080523744,-0.024933427766230747,0.7551595280321957,電子零組件,傳產/其他
180,2026-02-05,biotech,finance,3,0.3271428571428571,0.9057142857142857,0.5785714285714285,-0.20857142857142857,0.2957142857142857,-0.02796955538679846,0.0017153051479765757,-0.0015737888998650917,0.0,-0.3398475669043038,0.02379478743984964,0.2631578947368421,0.7407407407407407,-0.05729741223923695,-0.022861943087379984,0.7470179977759935,生技醫療,金融
181,2026-02-24,computing,finance,3,0.3471428571428571,0.8285714285714285,0.48142857142857143,-0.3471428571428571,-0.1557142857142857,0.03604649388512904,0.03719006570894656,-0.009433962264150941,0.03719006570894656,-0.20931952589971248,0.3265294613184453,0.5367965367965368,1.0,-0.011161136001992925,0.13680246740348376,0.8715621933031561,資訊/通訊,金融
182,2026-03-05,traditional,shipping,3,0.24571428571428572,0.8828571428571428,0.637142857142857,-0.2642857142857143,0.39285714285714285,-0.04362421211856404,-0.0026862507872804087,-0.05232557080763567,-0.020147812623467987,0.010608835991851695,0.5502270490190647,0.32839506172839505,0.65,-0.022727239433376196,-0.04004799066465374,0.9076609902967455,傳產/其他,航運
183,2026-03-05,semiconductor,shipping,3,0.23999999999999996,0.8828571428571428,0.6428571428571428,-0.6028571428571429,0.39285714285714285,-0.048979571076477435,-0.0026862507872804087,-0.07333337342132296,-0.020147812623467987,0.03185323083508851,0.5502270490190647,0.3644859813084112,0.65,-0.019824937238465887,-0.04004799066465374,0.884851717889585,半導體,航運
184,2026-03-17,finance,biotech,3,0.19,0.8999999999999999,0.71,-0.53,0.1271428571428571,0.015066932807763833,0.058581596696854144,0.0012194935868425905,0.04053638343568444,-0.29759141964899666,0.1830985572647411,0.39285714285714285,0.7631578947368421,-0.00730925964149556,0.012273523678230251,0.8312552118176701,金融,生技醫療
185,2026-03-20,shipping,semiconductor,3,0.22857142857142856,0.8600000000000001,0.6314285714285716,-0.20857142857142855,0.1357142857142859,-0.004651180533475685,0.020241483274654692,-0.012195121951219523,0.0558836180532688,-0.3800374207970013,0.11308226580656056,0.23809523809523808,0.5660377358490566,0.034894367506440024,0.0020219084164743214,0.7023036050664432,航運,半導體
186,2026-04-01,electronics,finance,3,0.38142857142857145,0.8742857142857142,0.49285714285714277,-0.42714285714285705,0.30714285714285716,-0.03206647323160683,0.003115285732247175,0.01388888888888884,0.010039473186643333,-0.26202078297126685,-0.06794683872183493,0.33793103448275863,0.5714285714285714,-0.028979271706158362,0.11856794400857637,0.9355479420570791,電子零組件,金融
187,2026-04-14,traditional,electronics,3,0.38285714285714284,0.9285714285714286,0.5457142857142858,-0.2914285714285714,0.6000000000000001,0.04210529656294382,0.07964601769911495,0.018726853185397574,0.05225651652837615,-0.008670571192534615,0.09773743783749578,0.6151960784313726,0.7346938775510204,,,0.8916009744098444,傳產/其他,電子零組件
188,2026-05-06,biotech,semiconductor,3,0.3057142857142857,0.952857142857143,0.6471428571428572,-0.42714285714285705,0.13142857142857156,0.01116071428571419,0.04036695525966305,0.0658823529411765,0.19896193771626303,-0.2221545480752425,-0.06791238921203813,0.5609756097560976,0.7572815533980582,-0.031019780527014637,0.021028704838461282,0.6642138083771277,生技醫療,半導體
189,2026-06-04,computing,finance,3,0.29285714285714287,0.9371428571428572,0.6442857142857144,-0.4499999999999999,0.6428571428571429,0.014480656292685246,0.07834503787666547,0.03714653339166296,0.0603070835223698,-0.03688542880337725,0.6405391602588643,0.6228070175438597,1.0,-0.015347346801375585,0.17225019156657054,0.7057086114259411,資訊/通訊,金融
190,2026-06-17,biotech,finance,3,0.2857142857142857,0.9257142857142857,0.64,-0.26428571428571423,-0.07428571428571429,0.019987710827726768,0.04105576505938502,0.022667889191976265,0.11987373215836739,-0.37177177387726773,-0.08346496872118048,0.5277777777777778,1.0,0.027387021935309938,0.16669140650472639,0.7788296634412174,生技醫療,金融
191,2026-06-29,electronics,finance,3,0.20285714285714285,1.0,0.7971428571428572,-0.28285714285714286,0.2142857142857143,-0.07441860465116279,-0.006696411655569223,-0.04838711110852845,0.10373351976322609,-0.3051827150654022,-0.1566425002616988,0.2802547770700637,0.7777777777777778,-0.037671600718389264,0.02593055143058375,0.8785856717925503,電子零組件,金融
